Network,Device,IP,DNS,NetBIOS,Comments,Team,CRQ,OS,QID,Title,vSTATUS,PORT,SSL,FirstDetected,LastDetected,CVE,CVSS,Solution,RESULT,AssetID,AssetLinkID
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","92046","Microsoft Windows Security Update for August 2023","Active"," ","false","2023-08-11","2023-08-31","CVE-2023-20569  CVE-2023-35359  CVE-2023-35376  CVE-2023-35377  CVE-2023-35378  CVE-2023-35379  CVE-2023-35380  CVE-2023-35381  CVE-2023-35382  CVE-2023-35383  CVE-2023-35384  CVE-2023-35385  CVE-2023-35386  CVE-2023-35387  CVE-2023-36876  CVE-2023-36882  CVE-2023-36889  CVE-2023-36898  CVE-2023-36900  CVE-2023-36903  CVE-2023-36904  CVE-2023-36905  CVE-2023-36906  CVE-2023-36907  CVE-2023-36908  CVE-2023-36909  CVE-2023-36910  CVE-2023-36911  CVE-2023-36912  CVE-2023-36913  CVE-2023-36914  CVE-2023-38154  CVE-2023-38170  CVE-2023-38172  CVE-2023-38184  CVE-2023-38186  CVE-2023-38254 ","9.8","Please refer to the following KB Articles associated with the update:\n[5029312](https://support.microsoft.com/en-in/help/5029312)\n[5029304](https://support.microsoft.com/en-in/help/5029304)\n[5029295](https://support.microsoft.com/en-in/help/5029295)\n[5029308](https://support.microsoft.com/en-in/help/5029308)\n[5029296](https://support.microsoft.com/en-in/help/5029296)\n[5029307](https://support.microsoft.com/en-in/help/5029307)\n[5029318](https://support.microsoft.com/en-in/help/5029318)\n[5029301](https://support.microsoft.com/en-in/help/5029301)\n[5029242](https://support.microsoft.com/en-in/help/5029242)\n[5029259](https://support.microsoft.com/en-in/help/5029259)\n[5029244](https://support.microsoft.com/en-in/help/5029244)\n[5029263](https://support.microsoft.com/en-in/help/5029263)\n[5029253](https://support.microsoft.com/en-in/help/5029253)\n[5029250](https://support.microsoft.com/en-in/help/5029250)\n[5029247](https://support.microsoft.com/en-in/help/5029247)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [KB5029312](https://support.microsoft.com/en-in/help/5029312) [KB5029304](https://support.microsoft.com/en-in/help/5029304) [KB5029295](https://support.microsoft.com/en-in/help/5029295) [KB5029308](https://support.microsoft.com/en-in/help/5029308) [KB5029296](https://support.microsoft.com/en-in/help/5029296) [KB5029307](https://support.microsoft.com/en-in/help/5029307) [KB5029318](https://support.microsoft.com/en-in/help/5029318) [KB5029301](https://support.microsoft.com/en-in/help/5029301) [KB5029242](https://support.microsoft.com/en-in/help/5029242) [KB5029259](https://support.microsoft.com/en-in/help/5029259) [KB5029244](https://support.microsoft.com/en-in/help/5029244) [KB5029263](https://support.microsoft.com/en-in/help/5029263) [KB5029253](https://support.microsoft.com/en-in/help/5029253) [KB5029250](https://support.microsoft.com/en-in/help/5029250) [KB5029247](https://support.microsoft.com/en-in/help/5029247)","KB5029242 is not installed \n%windir%\\system32\\ntoskrnl.exe  Version is  10.0.14393.5989;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","92053","Microsoft Windows Defender Elevation of Privilege Vulnerability for August 2023","Active"," ","false","2023-08-11","2023-08-31","CVE-2023-38175 ","7.8","Users are advised to check [CVE-2023-38175](https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-38175)  for more information.\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [CVE-2023-38175](https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-38175)","%windir%\\system32\\MpSigStub.exe   found \n%windir%\\system32\\MpSigStub.exe  Version is  1.1.17640.0;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","377975","Mozilla Firefox Multiple Vulnerabilities (MFSA2023-05)","Active"," ","false","2023-02-16","2023-08-31","CVE-2023-0767  CVE-2023-25728  CVE-2023-25729  CVE-2023-25730  CVE-2023-25731  CVE-2023-25732  CVE-2023-25733  CVE-2023-25734  CVE-2023-25735  CVE-2023-25736  CVE-2023-25737  CVE-2023-25738  CVE-2023-25739  CVE-2023-25740  CVE-2023-25741  CVE-2023-25742  CVE-2023-25743  CVE-2023-25744  CVE-2023-25745 ","9.8","Vendor has released fix to address these vulnerabilities. Refer to [MFSA2023-05 or later](https://www.mozilla.org/en-US/security/advisories/mfsa2023-05/)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [MFSA2023-05](https://www.mozilla.org/en-US/security/advisories/mfsa2023-05/)","C:\\Program Files\\Mozilla Firefox\\firefox.exe  Version is  95.0.0.0;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","378656","Mozilla Firefox Multiple Vulnerabilities (MFSA2023-26)","Active"," ","false","2023-07-12","2023-08-31","CVE-2023-3600 ","8.8","Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 115.0.2 to fix vulnerability, you can also refer [MFSA2023-26 or later](https://www.mozilla.org/en-US/security/advisories/mfsa2023-26/) for more details.\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [MFSA2023-26](https://www.mozilla.org/en-US/security/advisories/mfsa2023-26/)","C:\\Program Files\\Mozilla Firefox\\firefox.exe  Version is  95.0.0.0;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","377641","Mozilla Firefox Multiple Vulnerabilities (MFSA2022-44)","Active"," ","false","2022-10-19","2023-08-31","CVE-2022-42927  CVE-2022-42928  CVE-2022-42929  CVE-2022-42930  CVE-2022-42931  CVE-2022-42932  CVE-2022-46881  CVE-2022-46885 ","8.8","Vendor has released fix to address these vulnerabilities. Refer to [MFSA2022-44 or later](https://www.mozilla.org/en-US/security/advisories/mfsa2022-44/)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [MFSA2022-44](https://www.mozilla.org/en-US/security/advisories/mfsa2022-44/)","C:\\Program Files\\Mozilla Firefox\\firefox.exe  Version is  95.0.0.0;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","378630","Mozilla Firefox Multiple Vulnerabilities (MFSA2023-22)","Active"," ","false","2023-07-05","2023-08-31","CVE-2023-3482  CVE-2023-37201  CVE-2023-37202  CVE-2023-37203  CVE-2023-37204  CVE-2023-37205  CVE-2023-37206  CVE-2023-37207  CVE-2023-37208  CVE-2023-37209  CVE-2023-37210  CVE-2023-37211  CVE-2023-37212 ","8.8","Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 115 to fix vulnerability, you can also refer [MFSA2023-22 or later](https://www.mozilla.org/en-US/security/advisories/mfsa2023-22/) for more details.\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [MFSA2023-22](https://www.mozilla.org/en-US/security/advisories/mfsa2023-22/)","C:\\Program Files\\Mozilla Firefox\\firefox.exe  Version is  95.0.0.0;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","105170","Microsoft Windows Explorer AutoPlay Not Disabled","Active"," ","false","2021-01-11","2023-08-31","","","Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:\n\nHKLM\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer","%windir%\\explorer.exe   found \nHKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer NoDriveTypeAutoRun is missing.;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","105171","Windows Explorer Autoplay Not Disabled for Default User","Active"," ","false","2021-01-11","2023-08-31","","","Make sure that the value NoDriveTypeAutoRun is defined under this registry key:\n\nHKU\\DEFAULT\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer","%windir%\\explorer.exe   found \nHKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer NoAutorun is missing. \nHKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer NoDriveTypeAuto;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","105228","Built-in Guest Account Not Renamed at Windows Target System","Active"," ","false","2021-01-11","2023-08-31","","3.7","Rename the Guest account.","Guest;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","90007","Enabled Cached Logon Credential","Active"," ","false","2021-01-11","2023-08-31","","","We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:\n\nHKEY_LOCAL_MACHINE\\Software\\Microsoft\\Windows Nt\\CurrentVersion\\Winlogon","HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon cachedlogonscount = 10;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","377829","Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51)","Active"," ","false","2022-12-14","2023-08-31","CVE-2022-46871  CVE-2022-46872  CVE-2022-46873  CVE-2022-46874  CVE-2022-46875  CVE-2022-46877  CVE-2022-46878  CVE-2022-46879 ","8.8","Vendor has released fix to address these vulnerabilities. Refer to [MFSA2022-51 or later](https://www.mozilla.org/en-US/security/advisories/mfsa2022-51/)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [MFSA2022-51](https://www.mozilla.org/en-US/security/advisories/mfsa2022-51/)","C:\\Program Files\\Mozilla Firefox\\firefox.exe  Version is  95.0.0.0;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","92033","Microsoft Windows Security Update for July 2023","Active"," ","false","2023-07-12","2023-08-31","CVE-2023-21526  CVE-2023-21756  CVE-2023-29347  CVE-2023-32033  CVE-2023-32034  CVE-2023-32035  CVE-2023-32037  CVE-2023-32038  CVE-2023-32039  CVE-2023-32040  CVE-2023-32041  CVE-2023-32042  CVE-2023-32043  CVE-2023-32044  CVE-2023-32045  CVE-2023-32046  CVE-2023-32049  CVE-2023-32050  CVE-2023-32053  CVE-2023-32054  CVE-2023-32055  CVE-2023-32056  CVE-2023-32057  CVE-2023-32083  CVE-2023-32084  CVE-2023-32085  CVE-2023-33154  CVE-2023-33155  CVE-2023-33163  CVE-2023-33164  CVE-2023-33166  CVE-2023-33167  CVE-2023-33168  CVE-2023-33169  CVE-2023-33172  CVE-2023-33173  CVE-2023-33174  CVE-2023-35296  CVE-2023-35297  CVE-2023-35298  CVE-2023-35299  CVE-2023-35300  CVE-2023-35302  CVE-2023-35303  CVE-2023-35304  CVE-2023-35305  CVE-2023-35306  CVE-2023-35308  CVE-2023-35309  CVE-2023-35312  CVE-2023-35313  CVE-2023-35314  CVE-2023-35315  CVE-2023-35316  CVE-2023-35317  CVE-2023-35318  CVE-2023-35319  CVE-2023-35320  CVE-2023-35321  CVE-2023-35322  CVE-2023-35323  CVE-2023-35324  CVE-2023-35325  CVE-2023-35326  CVE-2023-35328  CVE-2023-35329  CVE-2023-35330  CVE-2023-35331  CVE-2023-35332  CVE-2023-35336  CVE-2023-35337  CVE-2023-35338  CVE-2023-35339  CVE-2023-35340  CVE-2023-35341  CVE-2023-35342  CVE-2023-35343  CVE-2023-35347  CVE-2023-35348  CVE-2023-35350  CVE-2023-35351  CVE-2023-35352  CVE-2023-35353  CVE-2023-35356  CVE-2023-35357  CVE-2023-35358  CVE-2023-35360  CVE-2023-35361  CVE-2023-35362  CVE-2023-35363  CVE-2023-35364  CVE-2023-35365  CVE-2023-35366  CVE-2023-36871  CVE-2023-36874 ","9.8","Please refer to the following KB Articles associated with the update:\n[KB5028228](https://support.microsoft.com/en-in/help/5028228)\n[KB5028223](https://support.microsoft.com/en-in/help/5028223)\n[KB5028222](https://support.microsoft.com/en-in/help/5028222)\n[KB5028226](https://support.microsoft.com/en-in/help/5028226)\n[KB5028169](https://support.microsoft.com/en-in/help/5028169)\n[KB5028168](https://support.microsoft.com/en-in/help/5028168)\n[KB5028171](https://support.microsoft.com/en-in/help/5028171)\n[KB5028186](https://support.microsoft.com/en-in/help/5028186)\n[KB5028166](https://support.microsoft.com/en-in/help/5028166)\n[KB5028185](https://support.microsoft.com/en-in/help/5028185)\n[KB5028182](https://support.microsoft.com/en-in/help/5028182)\n[KB5028232](https://support.microsoft.com/en-in/help/5028232)\n[KB5028233](https://support.microsoft.com/en-in/help/5028233)\n[ KB5028240](https://support.microsoft.com/en-in/help/5028240)\n[KB5028224](https://support.microsoft.com/en-in/help/5028224)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [KB5028222](https://support.microsoft.com/en-in/help/5028222) [KB5028226](https://support.microsoft.com/en-in/help/5028226) [KB5028169](https://support.microsoft.com/en-in/help/5028169) [KB5028168](https://support.microsoft.com/en-in/help/5028168) [KB5028186](https://support.microsoft.com/en-in/help/5028186) [KB5028166](https://support.microsoft.com/en-in/help/5028166) [KB5028185](https://support.microsoft.com/en-in/help/5028185) [KB5028182](https://support.microsoft.com/en-in/help/5028182) [KB5028232](https://support.microsoft.com/en-in/help/5028232) [KB5028233](https://support.microsoft.com/en-in/help/5028233) [KB5028240](https://support.microsoft.com/en-in/help/5028240) [KB5028224](https://support.microsoft.com/en-in/help/5028224) [KB5028223](https://support.microsoft.com/en-in/help/5028223) [KB5028228](https://support.microsoft.com/en-in/help/5028228) [KB5028171](https://support.microsoft.com/en-in/help/5028171)","KB5028169 is not installed \n%windir%\\system32\\ntoskrnl.exe  Version is  10.0.14393.5989;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","92038","Microsoft Windows Search Remote Code Execution (RCE) Vulnerability","Active"," ","false","2023-07-12","2023-08-31","CVE-2023-36884 ","7.5","Please refer to the following KB Articles associated with the update:\n[5029312](https://support.microsoft.com/en-in/help/5029312)\n[5029304](https://support.microsoft.com/en-in/help/5029304)\n[5029295](https://support.microsoft.com/en-in/help/5029295)\n[5029308](https://support.microsoft.com/en-in/help/5029308)\n[5029296](https://support.microsoft.com/en-in/help/5029296)\n[5029307](https://support.microsoft.com/en-in/help/5029307)\n[5029318](https://support.microsoft.com/en-in/help/5029318)\n[5029301](https://support.microsoft.com/en-in/help/5029301)\n[5029242](https://support.microsoft.com/en-in/help/5029242)\n[5029259](https://support.microsoft.com/en-in/help/5029259)\n[5029244](https://support.microsoft.com/en-in/help/5029244)\n[5029263](https://support.microsoft.com/en-in/help/5029263)\n[5029253](https://support.microsoft.com/en-in/help/5029253)\n[5029250](https://support.microsoft.com/en-in/help/5029250)\n[5029247](https://support.microsoft.com/en-in/help/5029247)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [KB5029242](https://support.microsoft.com/en-in/help/5029242) [KB5029318](https://support.microsoft.com/en-in/help/5029318) [KB5029244](https://support.microsoft.com/en-in/help/5029244) [KB5029247](https://support.microsoft.com/en-in/help/5029247) [KB5029250](https://support.microsoft.com/en-in/help/5029250) [KB5029253](https://support.microsoft.com/en-in/help/5029253) [KB5029259](https://support.microsoft.com/en-in/help/5029259) [KB5029263](https://support.microsoft.com/en-in/help/5029263) [KB5029295](https://support.microsoft.com/en-in/help/5029295) [KB5029296](https://support.microsoft.com/en-in/help/5029296) [KB5029301](https://support.microsoft.com/en-in/help/5029301) [KB5029304](https://support.microsoft.com/en-in/help/5029304) [KB5029307](https://support.microsoft.com/en-in/help/5029307) [KB5029308](https://support.microsoft.com/en-in/help/5029308) [KB5029312](https://support.microsoft.com/en-in/help/5029312)","KB5029242 is not installed \n%windir%\\system32\\ntoskrnl.exe  Version is  10.0.14393.5989;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","375441","Putty Multiple Security Vulnerabilities","Active"," ","false","2021-04-13","2023-08-31","CVE-2020-14002 ","5.9","Customers are advised to upgrade to  latest version [PuTTY 0.74](https://www.chiark.greenend.org.uk/~sgtatham/putty/latest.html) Inorder to remediate this vulnerability.\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [Putty](https://www.chiark.greenend.org.uk/~sgtatham/putty/latest.html)","%ProgramFiles(x86)%\\PuTTY\\putty.exe  Version is  0.73.0.0;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","377768","Mozilla Firefox Multiple Vulnerabilities (MFSA2022-47)","Active"," ","false","2022-11-16","2023-08-31","CVE-2022-40674  CVE-2022-45403  CVE-2022-45404  CVE-2022-45405  CVE-2022-45406  CVE-2022-45407  CVE-2022-45408  CVE-2022-45409  CVE-2022-45410  CVE-2022-45411  CVE-2022-45412  CVE-2022-45413  CVE-2022-45415  CVE-2022-45416  CVE-2022-45417  CVE-2022-45418  CVE-2022-45419  CVE-2022-45420  CVE-2022-45421 ","9.8","Vendor has released fix to address these vulnerabilities. Refer to [MFSA2022-47 or later](https://www.mozilla.org/en-US/security/advisories/mfsa2022-47/)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [MFSA2022-47](https://www.mozilla.org/en-US/security/advisories/mfsa2022-47/)","C:\\Program Files\\Mozilla Firefox\\firefox.exe  Version is  95.0.0.0;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","377905","Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01)","Active"," ","false","2023-01-18","2023-08-31","CVE-2023-23597  CVE-2023-23598  CVE-2023-23599  CVE-2023-23600  CVE-2023-23601  CVE-2023-23602  CVE-2023-23603  CVE-2023-23604  CVE-2023-23605  CVE-2023-23606 ","8.8","Vendor has released fix to address these vulnerabilities. Refer to [MFSA2023-01 or later](https://www.mozilla.org/en-US/security/advisories/mfsa2023-01/)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [MFSA2023-01](https://www.mozilla.org/en-US/security/advisories/mfsa2023-01/)","C:\\Program Files\\Mozilla Firefox\\firefox.exe  Version is  95.0.0.0;","20066222","1014872"
"ARC","Windows","10.64.0.40","arc-prd-rdp1","ARC-PRD-RDP1","","","","Windows Server 2016 Datacenter 64 bit Edition Version 1607","378556","Mozilla Firefox Multiple Vulnerabilities (MFSA2023-20)","Active"," ","false","2023-06-07","2023-08-31","CVE-2023-34414  CVE-2023-34415  CVE-2023-34416  CVE-2023-34417 ","9.8","Vendor has released fix to address these vulnerabilities. Refer to [MFSA2023-20 or later](https://www.mozilla.org/en-US/security/advisories/mfsa2023-20/)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [MFSA2023-20](https://www.mozilla.org/en-US/security/advisories/mfsa2023-20/)","C:\\Program Files\\Mozilla Firefox\\firefox.exe  Version is  95.0.0.0;","20066222","1014872"
